"Yesterday, Today, and Tomorrow","Yesterday, Today, and Tomorrow"
"The Life and Times of Judge Roy Bean","The Life and Times of Judge Roy Bean"
"Austin Powers: Goldmember","Austin Powers: Goldmember"
"Moss","Moss"
"Jakob the Liar","Jakob the Liar"
"How to Lose a Guy in 10 Days","How to Lose a Guy in 10 Days"
"Austin Powers: International Man of Mystery","Austin Powers: International Man of Mystery"
"Underclassman","Underclassman"
"An Awfully Big Adventure","An Awfully Big Adventure"
"Dream","Dream"
"Soul Men","Soul Men"
"The Tracey Fragments","The Tracey Fragments"
"American Pie","American Pie"
"Lost & Found","Lost & Found"
"Howl","Howl"
"Up Close & Personal","Up Close & Personal"
"Used Cars","Used Cars"
"The World According to Garp","The World According to Garp"
"True Lies","True Lies"
"Outbreak","Outbreak"
"The Secret Life of Words","The Secret Life of Words"
"The Last of the Finest","The Last of the Finest"
"Tea With Mussolini","Tea With Mussolini"
"In Cold Blood","In Cold Blood"
"Blazing Saddles","Blazing Saddles"
"Frenzy","Frenzy"
"The Texas Chain Saw Massacre","The Texas Chain Saw Massacre"
"Smokey and the Bandit II","Smokey and the Bandit II"
"See No Evil","See No Evil"
"She Done Him Wrong","She Done Him Wrong"
"Intruders","Intruders"
"The Caveman's Valentine","The Caveman's Valentine"
"Looking for Mr. Goodbar","Looking for Mr. Goodbar"
"Chōkoku no Jikū e","Chōkoku no Jikū e"
"The Adventures of Pluto Nash","The Adventures of Pluto Nash"
"Never Say Never Again","Never Say Never Again"
"Lili","Lili"
"Bad Moon","Bad Moon"
"The Hollywood Knights","The Hollywood Knights"
"Mogambo","Mogambo"
"Marie Antoinette","Marie Antoinette"
"Transformers","Transformers"
"Role Models","Role Models"
"Thelma & Louise","Thelma & Louise"
"Indiana Jones and the Last Crusade","Indiana Jones and the Last Crusade"
"Saravana","Saravana"
"Thunder in the East","Thunder in the East"
"Mission: Impossible III","Mission: Impossible III"
"The Bridges of Madison County","The Bridges of Madison County"
"It Happened One Night","It Happened One Night"
"The Sisterhood of the Traveling Pants 2","The Sisterhood of the Traveling Pants 2"
"Belles on their Toes","Belles on their Toes"
"Arabian Nights","Arabian Nights"
"Management","Management"
"The Gazebo","The Gazebo"
"Garbo Talks","Garbo Talks"
"Steamboy","Steamboy"
"Bruce Almighty","Bruce Almighty"
"What a Girl Wants","What a Girl Wants"
"Star Trek Nemesis","Star Trek Nemesis"
"No Regret","No Regret"
"Shrek Forever After","Shrek Forever After"
"Robot Monster","Robot Monster"
"Bob & Carol & Ted & Alice","Bob & Carol & Ted & Alice"
"Streets of Gold","Streets of Gold"
"The Guard Post","The Guard Post"
"Point Break","Point Break"
"The Animal","The Animal"
"Maytime","Maytime"
"Hope Floats","Hope Floats"
"Malibu's Most Wanted","Malibu's Most Wanted"
"You Only Live Once","You Only Live Once"
"Something Wicked This Way Comes","Something Wicked This Way Comes"
"Hot Tub Time Machine","Hot Tub Time Machine"
"Friends with Kids","Friends with Kids"
"Gaslight","Gaslight"
"Crazy/Beautiful","Crazy/Beautiful"
"Stealing Beauty","Stealing Beauty"
"Gremlins 2: The New Batch","Gremlins 2: The New Batch"
"River Queen","River Queen"
"Hitler's Children","Hitler's Children"
"The Corruptor","The Corruptor"
"Race with the Devil","Race with the Devil"
"Joe's Apartment","Joe's Apartment"
"This Charming Girl","This Charming Girl"
"Beerfest","Beerfest"
"The Money Pit","The Money Pit"
"You Can't Run Away from It","You Can't Run Away from It"
"The Sorcerer's Apprentice","The Sorcerer's Apprentice"
"Cannonball Run II","Cannonball Run II"
"Seems Like Old Times","Seems Like Old Times"
"Bedevilled","Bedevilled"
"The Forsaken","The Forsaken"
"Reign of Terror","Reign of Terror"
"Guess Who","Guess Who"
"District B13","District B13"
"Paju","Paju"
"Van Helsing","Van Helsing"
"Rampart","Rampart"
"Silent House","Silent House"
"Ma and Pa Kettle Go to Town","Ma and Pa Kettle Go to Town"
"Nicholas Nickleby","Nicholas Nickleby"
"Diary of a Wimpy Kid: Dog Days","Diary of a Wimpy Kid: Dog Days"
"Oldboy","Oldboy"
"Rock & Rule","Rock & Rule"
"The Lorax","The Lorax"
"The Foot Fist Way","The Foot Fist Way"
"Caveman","Caveman"
"Raising Arizona","Raising Arizona"
"Robin Hood: Prince of Thieves","Robin Hood: Prince of Thieves"
"Tyler Perry's Madea's Family Reunion","Tyler Perry's Madea's Family Reunion"
"Amityville II: The Possession","Amityville II: The Possession"
"Carson City","Carson City"
"The Milky Way","The Milky Way"
"Dragon Hunters","Dragon Hunters"
"Holding Trevor","Holding Trevor"
"Fahrenheit 9/11","Fahrenheit 9/11"
"Shattered","Shattered"
"The Horror Show","The Horror Show"
"25th Hour","25th Hour"
"Flatliners","Flatliners"
"New York, New York","New York, New York"
"They Shoot Horses, Don't They?","They Shoot Horses, Don't They?"
"Date Night","Date Night"
"Bewitched","Bewitched"
"Star Wars Episode I: The Phantom Menace","Star Wars Episode I: The Phantom Menace"
"Rocky III","Rocky III"
"L: Change the World","L: Change the World"
"Poongsan","Poongsan"
"Appleseed","Appleseed"
"An American in Paris","An American in Paris"
"Let's Make It Legal","Let's Make It Legal"
"Pat and Mike","Pat and Mike"
"Kim","Kim"
"Miami Blues","Miami Blues"
"Everyone's Hero","Everyone's Hero"
"The Company Men","The Company Men"
"Dead Presidents","Dead Presidents"
"Beaches","Beaches"
"Provoked","Provoked"
"A Love Song for Bobby Long","A Love Song for Bobby Long"
"An Everlasting Piece","An Everlasting Piece"
"Kate & Leopold","Kate & Leopold"
"I Love You Phillip Morris","I Love You Phillip Morris"
"Father of the Bride","Father of the Bride"
"Ella Enchanted","Ella Enchanted"
"Hulk","Hulk"
"Piranha","Piranha"
"Jar City","Jar City"
"Alaska","Alaska"
"Honey","Honey"
"Big Business","Big Business"
"Personal Services","Personal Services"
"Undercover Brother","Undercover Brother"
"Sin City","Sin City"
"Hey Arnold!: The Movie","Hey Arnold!: The Movie"
"Son in Law","Son in Law"
"The Elephant Man","The Elephant Man"
"Arthur 2: On the Rocks","Arthur 2: On the Rocks"
"Hoodlum","Hoodlum"
"Duma","Duma"
"Private Parts","Private Parts"
"Death Wish II","Death Wish II"
"Wolf Creek","Wolf Creek"
"The littlest outlaw","The littlest outlaw"
"Married to the Mob","Married to the Mob"
"The Producers","The Producers"
"Old Dogs","Old Dogs"
"Blood Rain","Blood Rain"
"The Last Exorcism","The Last Exorcism"
"Kansas Raiders","Kansas Raiders"
"Four Christmases","Four Christmases"
"Fathers' Day","Fathers' Day"
"Tammy and the Bachelor","Tammy and the Bachelor"
"Young and Dangerous 5","Young and Dangerous 5"
"Vibes","Vibes"
"The Guns of Fort Petticoat","The Guns of Fort Petticoat"
"12 Rounds","12 Rounds"
"Pound Puppies and the Legend of Big Paw","Pound Puppies and the Legend of Big Paw"
"Vision Quest","Vision Quest"
"Romper Stomper","Romper Stomper"
"Mad Max","Mad Max"
"Hot Fuzz","Hot Fuzz"
"Gross Anatomy","Gross Anatomy"
"Elegy","Elegy"
"Cool Runnings","Cool Runnings"
"A History of Violence","A History of Violence"
"Pink Cadillac","Pink Cadillac"
"Stanley and Iris","Stanley and Iris"
"Wallace & Gromit: The Curse of the Were-Rabbit","Wallace & Gromit: The Curse of the Were-Rabbit"
"The Cheap Detective","The Cheap Detective"
"The War at Home","The War at Home"
"Trainspotting","Trainspotting"
"Elephant","Elephant"
"Virus","Virus"
"Flawless","Flawless"
"How Do You Know","How Do You Know"
"Big Bully","Big Bully"
"The Beat That My Heart Skipped","The Beat That My Heart Skipped"
"3 Ninjas Kick Back","3 Ninjas Kick Back"
"Pretty in Pink","Pretty in Pink"
"Bill & Ted's Bogus Journey","Bill & Ted's Bogus Journey"
"Pope Joan","Pope Joan"
"Big Girls Don't Cry... They Get Even","Big Girls Don't Cry... They Get Even"
"Gus","Gus"
"Jurassic Park III","Jurassic Park III"
"Jim Thorpe -- All-American","Jim Thorpe -- All-American"
"Kalifornia","Kalifornia"
"Noah's Arc: Jumping the Broom","Noah's Arc: Jumping the Broom"
"The Steel Helmet","The Steel Helmet"
"Bushwhacked","Bushwhacked"
"Re-Animator","Re-Animator"
"Happily N'Ever After","Happily N'Ever After"
"Hounddog","Hounddog"
"Wicker Park","Wicker Park"
"The Errand of Angels","The Errand of Angels"
"Dangerous Beauty","Dangerous Beauty"
"Drugstore Cowboy","Drugstore Cowboy"
"Ernest Scared Stupid","Ernest Scared Stupid"
"Space Chimps","Space Chimps"
"The Nutcracker Prince","The Nutcracker Prince"
"Buck","Buck"
"Legendary","Legendary"
"The Glass Bottom Boat","The Glass Bottom Boat"
"The Duchess","The Duchess"
"Patton","Patton"
"The Star","The Star"
"An American Carol","An American Carol"
"National Lampoon's Christmas Vacation","National Lampoon's Christmas Vacation"
"Amélie","Amélie"
"Tarzan the Ape Man","Tarzan the Ape Man"
"Æon Flux","Æon Flux"
"Plain Clothes","Plain Clothes"
"Sex and the City: The Movie","Sex and the City: The Movie"
"The Shaggy Dog","The Shaggy Dog"
"Romeo Is Bleeding","Romeo Is Bleeding"
"A Lot Like Love","A Lot Like Love"
"The Prince and the Showgirl","The Prince and the Showgirl"
"I'm Not There","I'm Not There"
"Innerspace","Innerspace"
"Blow Dry","Blow Dry"
"Flamenco","Flamenco"
"10 to Midnight","10 to Midnight"
"Antitrust","Antitrust"
"Strange Wilderness","Strange Wilderness"
"Klute","Klute"
"The Sapphires","The Sapphires"
"Hellboy 2: The Golden Army","Hellboy 2: The Golden Army"
"Shiawase no Pan","Shiawase no Pan"
"Jennifer's Body","Jennifer's Body"
"Mighty Morphin' Power Rangers: The Movie","Mighty Morphin' Power Rangers: The Movie"
"Turner & Hooch","Turner & Hooch"
"Warpath","Warpath"
"Shallow Grave","Shallow Grave"
"Captivity","Captivity"
"Outlander","Outlander"
"Live Free or Die Hard","Live Free or Die Hard"
"Revenge of the Nerds","Revenge of the Nerds"
"The Power and the Glory","The Power and the Glory"
"The Amityville Horror","The Amityville Horror"
"Finding Forrester","Finding Forrester"
"Star Trek II: The Wrath of Khan","Star Trek II: The Wrath of Khan"
"Star Trek: First Contact","Star Trek: First Contact"
"Killing Zoe","Killing Zoe"
"Hotel","Hotel"
"Honeysuckle Rose","Honeysuckle Rose"
"The Pride of St. Louis","The Pride of St. Louis"
"The Guard","The Guard"
"Pelle the Conqueror","Pelle the Conqueror"
"Gangs of New York","Gangs of New York"
"Contact","Contact"
"Forces of Nature","Forces of Nature"
"Air Bud: Golden Receiver","Air Bud: Golden Receiver"
"Jude","Jude"
"Full of It","Full of It"
"Shade","Shade"
"Bringing Down the House","Bringing Down the House"
"The Box","The Box"
"Jane Eyre","Jane Eyre"
"42nd Street","42nd Street"
"Righteous Ties","Righteous Ties"
"The Aviator","The Aviator"
"Texas Chainsaw Massacre: The Next Generation","Texas Chainsaw Massacre: The Next Generation"
"The Covenant","The Covenant"
"The Yellow Handkerchief","The Yellow Handkerchief"
"Afghan Star","Afghan Star"
"Sex, Lies, and Videotape","Sex, Lies, and Videotape"
"Blind Date","Blind Date"
"The Conspirator","The Conspirator"
"The Producers","The Producers"
"The Awakening","The Awakening"
"Breakin' 2: Electric Boogaloo","Breakin' 2: Electric Boogaloo"
"Girl, Interrupted","Girl, Interrupted"
"Silent Night, Deadly Night","Silent Night, Deadly Night"
"Drillbit Taylor","Drillbit Taylor"
"Pokémon: Spell Of The Unown","Pokémon: Spell Of The Unown"
"The Sweet Hereafter","The Sweet Hereafter"
"Forget Paris","Forget Paris"
"Kisses","Kisses"
"Raise the Red Lantern","Raise the Red Lantern"
"My Week with Marilyn","My Week with Marilyn"
"Tightrope","Tightrope"
"Ted","Ted"
"Waking the Dead","Waking the Dead"
"Romancing the Stone","Romancing the Stone"
"Mighty Joe Young","Mighty Joe Young"
"Nefes: Vatan Sağolsun","Nefes: Vatan Sağolsun"
"Lula, o filho do Brasil","Lula, o filho do Brasil"
"The Girl Who Kicked the Hornets' Nest","The Girl Who Kicked the Hornets' Nest"
"Arthur and the Vengeance of Maltazard","Arthur and the Vengeance of Maltazard"
"Exotica","Exotica"
"Sin Nombre","Sin Nombre"
"Sisters","Sisters"
"Pure Country","Pure Country"
"Tenacious D in The Pick of Destiny","Tenacious D in The Pick of Destiny"
"The Secret of NIMH","The Secret of NIMH"
"Stuart Little 2","Stuart Little 2"
"The Return of Godzilla","The Return of Godzilla"
"Rush Hour 3","Rush Hour 3"
"Indigo","Indigo"
"American Outlaws","American Outlaws"
"Home Alone 2: Lost in New York","Home Alone 2: Lost in New York"
"Short Circuit","Short Circuit"
"All of Me","All of Me"
"Secret Window","Secret Window"
"Dressed to Kill","Dressed to Kill"
"Celsius 41.11: The Temperature at Which the Brain... Begins to Die","Celsius 41.11: The Temperature at Which the Brain... Begins to Die"
"The Blind Side","The Blind Side"
"Iris","Iris"
"Of Unknown Origin","Of Unknown Origin"
"The Banger Sisters","The Banger Sisters"
"Buddy","Buddy"
"Angela's Ashes","Angela's Ashes"
"Shark Night 3D","Shark Night 3D"
"Head of State","Head of State"
"Goal!","Goal!"
"To Live and Die in L.A.","To Live and Die in L.A."
"Cat Ballou","Cat Ballou"
"Laurel Canyon","Laurel Canyon"
"Phat Beach","Phat Beach"
"Freddy's Dead: The Final Nightmare","Freddy's Dead: The Final Nightmare"
"Traitor","Traitor"
"Nobody Runs Forever","Nobody Runs Forever"
"The Texas Chainsaw Massacre: The Beginning","The Texas Chainsaw Massacre: The Beginning"
"Voice","Voice"
"School Ties","School Ties"
"Over Her Dead Body","Over Her Dead Body"
"She's Out Of My League","She's Out Of My League"
"Midnight Run","Midnight Run"
"Way Out West","Way Out West"
"The Ottoman Republic","The Ottoman Republic"
"Police Academy 4: Citizens on Patrol","Police Academy 4: Citizens on Patrol"
"Disgrace","Disgrace"
"The Rainmaker","The Rainmaker"
"Broken Vessels","Broken Vessels"
"Nancy Drew","Nancy Drew"
"Highlander: The Final Dimension","Highlander: The Final Dimension"
"City on Fire","City on Fire"
"The Cuckoos","The Cuckoos"
"Clash by Night","Clash by Night"
"10","10"
"Winter Meeting","Winter Meeting"
"Traces of Love","Traces of Love"
"No Down Payment","No Down Payment"
"Cobra","Cobra"
"Arthur and the Invisibles","Arthur and the Invisibles"
"The Great Debaters","The Great Debaters"
"Sunset","Sunset"
"Little White Lies","Little White Lies"
"Knockaround Guys","Knockaround Guys"
"I Don't Know How She Does It","I Don't Know How She Does It"
"Be Kind Rewind","Be Kind Rewind"
"Rocket Man","Rocket Man"
"My Favorite Season","My Favorite Season"
"The Merchant of Venice","The Merchant of Venice"
"Fresh","Fresh"
"Boiler Room","Boiler Room"
"The Lonely Lady","The Lonely Lady"
"Bed of Roses","Bed of Roses"
"La Cage aux Folles","La Cage aux Folles"
"Atlantis: The Lost Empire","Atlantis: The Lost Empire"
"This Is Spinal Tap","This Is Spinal Tap"
"Chunhyang","Chunhyang"
"La Chèvre","La Chèvre"
"Muro: Damn the Humanist Inside","Muro: Damn the Humanist Inside"
"Revenge","Revenge"
"Twelve and Holding","Twelve and Holding"
"Veronica Guerin","Veronica Guerin"
"Aliens","Aliens"
"Superman IV: The Quest For Peace","Superman IV: The Quest For Peace"
"Cocktail","Cocktail"
"2012","2012"
"Bulworth","Bulworth"
"The Naked Jungle","The Naked Jungle"
"View from the Top","View from the Top"
"Mad Max Beyond Thunderdome","Mad Max Beyond Thunderdome"
"For Keeps?","For Keeps?"
"City Lights","City Lights"
"Nanny McPhee","Nanny McPhee"
"The Chipmunk Adventure","The Chipmunk Adventure"
"Le Grand Chef","Le Grand Chef"
"Wrong Turn 2: Dead End","Wrong Turn 2: Dead End"
"Deep Impact","Deep Impact"
"Act of Valor","Act of Valor"
"Above the Law","Above the Law"
"The Black Dahlia","The Black Dahlia"
"Heavenly Pursuits","Heavenly Pursuits"
"Drowning Mona","Drowning Mona"
"One Hour Photo","One Hour Photo"
"Grease 2","Grease 2"
"Detective Story","Detective Story"
"Trapped","Trapped"
"People Will Talk","People Will Talk"
"Waxwork","Waxwork"
"Pasanga","Pasanga"
"Starship Troopers","Starship Troopers"
"Grand Canyon: The Hidden Secrets","Grand Canyon: The Hidden Secrets"
"Earthquake","Earthquake"
"Unthinkable","Unthinkable"
"The Raven","The Raven"
"Hell's Angels","Hell's Angels"
"The Commitments","The Commitments"
"Green Zone","Green Zone"
"Bordello of Blood","Bordello of Blood"
"All Night Long","All Night Long"
"Some Kind of Wonderful","Some Kind of Wonderful"
"Posse","Posse"
"The Window","The Window"
"Go","Go"
"Tales from the Crypt presents: Demon Knight","Tales from the Crypt presents: Demon Knight"
"Nice Dreams","Nice Dreams"
"Pippi Longstocking","Pippi Longstocking"
"Bravo, My Life!","Bravo, My Life!"
"Modern Boy","Modern Boy"
"La Haine","La Haine"
"Atlas Shrugged: Part 2","Atlas Shrugged: Part 2"
"Spy Kids 4: All the Time in the World","Spy Kids 4: All the Time in the World"
"The Eiger Sanction","The Eiger Sanction"
"Back to the Future Part III","Back to the Future Part III"
"Samaritan Girl","Samaritan Girl"
"Catchfire","Catchfire"
"Crime in the Streets","Crime in the Streets"
"I Know What You Did Last Summer","I Know What You Did Last Summer"
"Carnosaur","Carnosaur"
"The Doors","The Doors"
"Monsters vs. Aliens","Monsters vs. Aliens"
"Muppets from Space","Muppets from Space"
"Peyton Place","Peyton Place"
"Fortress","Fortress"
"Ejder Kapanı","Ejder Kapanı"
"Cabaret","Cabaret"
"Porco Rosso","Porco Rosso"
"Lullaby of Broadway","Lullaby of Broadway"
"Walk the Line","Walk the Line"
"Higher Learning","Higher Learning"
"Green Lantern: First Flight","Green Lantern: First Flight"
"Blue City","Blue City"
"From Beyond","From Beyond"
"Countdown","Countdown"
"Toy Story 2","Toy Story 2"
"Barefoot Ki-bong","Barefoot Ki-bong"
"Hobo With a Shotgun","Hobo With a Shotgun"
"Happythankyoumoreplease","Happythankyoumoreplease"
"Deconstructing Harry","Deconstructing Harry"
"Saints and Soldiers","Saints and Soldiers"
"Santa Claus: The Movie","Santa Claus: The Movie"
"Alice","Alice"
"Crank: High Voltage","Crank: High Voltage"
"Hero and the Terror","Hero and the Terror"
"RoboCop 2","RoboCop 2"
"A Time to Kill","A Time to Kill"
"Life Is Beautiful","Life Is Beautiful"
"Ten Tall Men","Ten Tall Men"
"The Science of Sleep","The Science of Sleep"
"Why Do Fools Fall in Love","Why Do Fools Fall in Love"
"Dragnet","Dragnet"
"The Client","The Client"
"Flightplan","Flightplan"
"My Life Without Me","My Life Without Me"
"The Lizzie McGuire Movie","The Lizzie McGuire Movie"
"Undercover Blues","Undercover Blues"
"Fracture","Fracture"
"Bob Roberts","Bob Roberts"
"I'm Dancing as Fast as I Can","I'm Dancing as Fast as I Can"
